"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)","Absolute (rad/s)"
1.295542329E1,-6.600642204E-1,7.941758260E-3,-2.331985859E-3,6.601161146E-1
1.296540829E1,-7.215425372E-1,8.914344944E-3,-3.983944654E-3,7.216085992E-1
1.297539329E1,-7.778695226E-1,1.146827079E-2,-6.131623406E-3,7.779782209E-1
1.298537729E1,-8.303077221E-1,8.652510121E-3,-5.614171270E-3,8.303717831E-1
1.299536229E1,-8.814678192E-1,1.069994364E-2,-1.691665035E-3,8.815343821E-1
1.300534629E1,-9.283328056E-1,1.312049013E-2,2.242090181E-3,9.284282268E-1
1.301533129E1,-9.723320603E-1,1.134871226E-2,2.034416422E-3,9.724004153E-1
1.302531529E1,-1.011097312E0,1.029782835E-2,-3.986475058E-4,1.011149830E0
1.303530029E1,-1.046131968E0,1.246079989E-2,-3.815917997E-3,1.046213137E0
1.304528529E1,-1.072221398E0,9.727863595E-3,-5.751237273E-3,1.072280950E0
1.305526929E1,-1.096289277E0,9.848314337E-3,-4.032947123E-3,1.096340929E0
1.306525429E1,-1.117362857E0,1.253837440E-2,-3.306969302E-3,1.117438097E0
1.307523829E1,-1.134466052E0,1.389761828E-2,-1.154516358E-3,1.134551762E0
1.308522329E1,-1.141296029E0,1.284780167E-2,9.166239761E-4,1.141368710E0
1.309520729E1,-1.145898581E0,8.598668501E-3,-4.064050037E-3,1.145938048E0
1.310519229E1,-1.142447948E0,7.908111438E-3,-6.286724471E-3,1.142492615E0
1.311517629E1,-1.136324883E0,1.256548893E-2,-8.207354695E-3,1.136423993E0
1.312516129E1,-1.125394225E0,1.145708095E-2,-6.117838435E-3,1.125469171E0
1.313514629E1,-1.110803485E0,1.245807298E-2,-3.455684986E-3,1.110878719E0
1.314513029E1,-1.090021253E0,1.102316193E-2,-5.610948429E-4,1.090077133E0
1.315511529E1,-1.060155272E0,7.968871854E-3,4.288995638E-3,1.060193897E0
1.316509929E1,-1.029008269E0,8.371275850E-3,2.503878903E-3,1.029045366E0
1.317508429E1,-9.947620034E-1,1.084531657E-2,-4.159593489E-3,9.948298179E-1
1.318506829E1,-9.548889399E-1,9.263664484E-3,-6.024605129E-3,9.549528778E-1
1.319505329E1,-9.122631550E-1,8.772054687E-3,-4.310199991E-3,9.123155105E-1
1.320503729E1,-8.638945818E-1,8.175772615E-3,-2.518692287E-3,8.639369396E-1
1.321502229E1,-8.108775616E-1,7.929452695E-3,8.300179616E-5,8.109163354E-1
1.322500729E1,-7.550219893E-1,2.994082868E-3,3.110749647E-3,7.550343341E-1
1.323499129E1,-6.943751574E-1,4.694515839E-3,3.973185085E-4,6.943911401E-1
1.324497629E1,-6.329887509E-1,5.617034622E-3,-8.706124499E-4,6.330142714E-1
1.325496029E1,-5.693950653E-1,5.410892423E-3,-7.932974026E-3,5.694760313E-1
1.326494529E1,-5.020943284E-1,5.423675757E-3,-6.949734874E-3,5.021717133E-1
1.327492929E1,-4.321183562E-1,7.623853162E-4,-1.496605109E-3,4.321216204E-1
1.328491429E1,-3.562057614E-1,1.216188073E-3,-1.302727032E-3,3.562102198E-1
1.329489929E1,-2.820762694E-1,1.744729932E-3,5.975686014E-3,2.821449533E-1
1.330488329E1,-2.088990062E-1,4.010547418E-3,3.825183259E-3,2.089725133E-1
1.331486829E1,-1.367261857E-1,1.427327283E-3,1.044414239E-3,1.367376244E-1
1.332485229E1,-5.955070630E-2,1.565279439E-3,-4.143956117E-3,5.971523334E-2
1.333483729E1,1.976102032E-2,-2.566114999E-3,-1.236496493E-3,1.996526468E-2
1.334482129E1,9.660972655E-2,-4.596542567E-5,-4.949209280E-3,9.673642566E-2
1.335480629E1,1.704469025E-1,1.745552290E-3,8.070745971E-4,1.704577511E-1
1.336479029E1,2.469206303E-1,7.734820247E-5,6.004499737E-3,2.469936390E-1
1.337477529E1,3.196143210E-1,-3.497891128E-3,5.358649418E-3,3.196783767E-1
1.338476029E1,3.922483325E-1,-2.796414308E-3,2.203069627E-3,3.922644870E-1
1.339474429E1,4.626152217E-1,-4.161036573E-3,-4.459654447E-4,4.626341497E-1
1.340472929E1,5.315506458E-1,-7.777875755E-3,-2.917112550E-3,5.316155509E-1
1.341471329E1,5.994347930E-1,-6.753407419E-3,-1.059992239E-3,5.994737719E-1
1.342469829E1,6.605468988E-1,-5.385608412E-3,8.678701706E-4,6.605694237E-1
1.343468229E1,7.224677205E-1,-6.696320605E-3,5.079399794E-3,7.225166076E-1
1.344466729E1,7.816018462E-1,-6.066482980E-3,4.425593652E-3,7.816379175E-1
1.345465229E1,8.343743682E-1,-6.155000068E-3,4.313670564E-3,8.344082203E-1
1.346463629E1,8.845701218E-1,-8.577943780E-3,-2.461881377E-5,8.846117126E-1
1.347462129E1,9.306309223E-1,-8.718246594E-3,-4.471582361E-4,9.306718656E-1
1.348460529E1,9.699285030E-1,-1.088632643E-2,-2.927093767E-3,9.699940108E-1
1.349459029E1,1.008790493E0,-8.157615550E-3,6.503078621E-4,1.008823685E0
1.350457429E1,1.045026779E0,-9.297980927E-3,2.228497062E-3,1.045070518E0
1.351455929E1,1.072511435E0,-1.039018389E-2,7.238128223E-3,1.072586185E0
1.352454329E1,1.096026659E0,-8.381361142E-3,6.564348005E-3,1.096078362E0
1.353452829E1,1.116225243E0,-1.040591858E-2,4.275575746E-3,1.116281934E0
1.354451329E1,1.130419374E0,-1.245415583E-2,-7.336633280E-5,1.130487979E0
1.355449729E1,1.137874365E0,-1.056913938E-2,-2.297192579E-3,1.137925768E0
1.356448229E1,1.138495326E0,-7.986938581E-3,2.812081948E-3,1.138526814E0
1.357446629E1,1.137632489E0,-1.026692521E-2,6.206049118E-3,1.137695744E0
1.358445129E1,1.135350466E0,-1.324034482E-2,7.428972982E-3,1.135451970E0
1.359443529E1,1.118831038E0,-1.356867515E-2,9.067592211E-3,1.118950054E0
1.360442029E1,1.103079200E0,-1.057182066E-2,2.714887960E-3,1.103133199E0
1.361440529E1,1.083455324E0,-1.290023513E-2,-1.020119991E-3,1.083532600E0
1.362438929E1,1.059173584E0,-1.479081437E-2,-4.711261019E-3,1.059287329E0
1.363437429E1,1.026737332E0,-1.177290641E-2,-1.769875176E-3,1.026806351E0
1.364435829E1,9.886572957E-1,-1.327359676E-2,2.528999234E-3,9.887496309E-1
1.365434329E1,9.462525845E-1,-1.272311807E-2,6.849243306E-3,9.463629026E-1
1.366432729E1,9.020262361E-1,-9.752893820E-3,7.329943590E-3,9.021087393E-1
1.367431229E1,8.536276221E-1,-7.929441519E-3,4.264453892E-3,8.536751015E-1
1.368429729E1,8.054448962E-1,-1.028527413E-2,-5.638571456E-4,8.055107607E-1
1.369428129E1,7.487915158E-1,-9.959582239E-3,-1.701484434E-3,7.488596815E-1
1.370426629E1,6.866453290E-1,-6.317177322E-3,-2.096430864E-3,6.866775878E-1
1.371425029E1,6.253415942E-1,-3.471015953E-3,1.530568814E-3,6.253531003E-1
1.372423529E1,5.596941113E-1,-5.843359977E-3,5.039017182E-3,5.597472955E-1
1.373421929E1,4.931429625E-1,-7.291095331E-3,7.263248786E-3,4.932503383E-1
1.374420429E1,4.224961996E-1,-5.065491423E-3,2.259168774E-3,4.225326043E-1
1.375418829E1,3.506792486E-1,-5.779742263E-3,-3.948099911E-4,3.507270971E-1
1.376417329E1,2.730614245E-1,-3.026299644E-3,-4.794618115E-3,2.731202819E-1
1.377415829E1,2.005157620E-1,-3.844932653E-3,-6.667567417E-3,2.006634266E-1
1.378414229E1,1.273336858E-1,-1.757014543E-3,-1.697842730E-3,1.273571250E-1
1.379412729E1,5.298706517E-2,-3.817313118E-3,1.254787436E-3,5.313920818E-2
1.380411158E1,-2.144508809E-2,-3.293735441E-3,4.230603576E-3,2.210516914E-2
1.381409658E1,-1.031505466E-1,9.661079384E-4,5.789350253E-4,1.031566953E-1
1.382408058E1,-1.791012287E-1,3.659363370E-3,-3.148219548E-4,1.791388852E-1
1.383406558E1,-2.524819970E-1,1.358595211E-3,-4.099000711E-3,2.525189229E-1
1.384405058E1,-3.237742782E-1,4.638810176E-3,-5.405813456E-3,3.238526279E-1
1.385403458E1,-3.950322568E-1,9.571200237E-3,-1.365699340E-3,3.951505497E-1
1.386401958E1,-4.694167674E-1,3.293331247E-3,-1.347323414E-3,4.694302534E-1
1.387400358E1,-5.375721455E-1,6.265758537E-3,4.160579294E-3,5.376247592E-1
1.388398858E1,-6.066852212E-1,1.253510546E-2,2.239374677E-3,6.068188373E-1
1.389397258E1,-6.659494042E-1,1.066313311E-2,1.347239129E-3,6.660361300E-1
1.390395758E1,-7.213830948E-1,6.990368012E-3,-8.690436371E-4,7.214174866E-1
1.391394258E1,-7.802824974E-1,6.750710309E-3,-5.368072540E-3,7.803301635E-1
1.392392658E1,-8.399921656E-1,8.845021017E-3,-4.211461172E-3,8.400492896E-1
1.393391158E1,-8.888198137E-1,6.809281651E-3,-4.423703533E-3,8.888569045E-1
1.394389558E1,-9.333337545E-1,5.888627376E-3,4.733167589E-4,9.333524508E-1
1.395388058E1,-9.730456471E-1,1.041997317E-2,7.656798698E-4,9.731017385E-1
1.396386458E1,-1.014572382E0,1.315956656E-2,-3.050363390E-3,1.014662307E0
1.397384958E1,-1.041463256E0,9.067922831E-3,-4.332699347E-3,1.041511744E0
1.398383358E1,-1.067667365E0,8.525703102E-3,-8.630508557E-3,1.067736286E0
1.399381858E1,-1.093823910E0,5.936839152E-3,-9.072124027E-3,1.093877642E0
1.400380358E1,-1.116224289E0,1.007192768E-2,-5.198556930E-3,1.116281834E0
1.401378758E1,-1.130723476E0,1.181147993E-2,4.245927557E-4,1.130785246E0
1.402377258E1,-1.138839483E0,1.954689622E-2,1.501841471E-3,1.139008211E0
1.403375658E1,-1.135257125E0,1.665920950E-2,2.897019498E-3,1.135383046E0
1.404374158E1,-1.127327323E0,4.727714229E-3,-5.330017302E-3,1.127349836E0
1.405372558E1,-1.120484114E0,2.687236760E-3,-6.646707654E-3,1.120507050E0
1.406371058E1,-1.119229555E0,1.184531488E-2,-8.917053230E-3,1.119327755E0
1.407369558E1,-1.107854962E0,1.842891052E-2,-4.329554737E-3,1.108016691E0
1.408367958E1,-1.078126788E0,1.027670875E-2,1.348570688E-3,1.078176609E0
1.409366458E1,-1.043000221E0,1.068389136E-2,3.064254299E-3,1.043059441E0
1.410364858E1,-1.012178421E0,6.966652349E-3,1.738266321E-3,1.012203888E0
1.411363358E1,-9.801058173E-1,2.126920503E-3,-3.389471211E-3,9.801139859E-1
1.412361758E1,-9.466421008E-1,4.099257756E-3,-1.005030330E-2,9.467043253E-1
1.413360258E1,-9.031221867E-1,1.507438347E-2,-9.861866944E-3,9.033018197E-1
1.414358758E1,-8.514078856E-1,1.109535620E-2,-6.029577926E-3,8.515015269E-1
1.415357158E1,-7.866468430E-1,1.666455995E-3,-1.385505777E-3,7.866498282E-1
1.416355658E1,-7.284048796E-1,1.298141200E-3,5.130183883E-3,7.284241021E-1
1.417354058E1,-6.834165454E-1,4.436875228E-3,4.068226553E-3,6.834430560E-1
1.418352558E1,-6.249133348E-1,2.144692000E-3,-3.295147326E-3,6.249257026E-1
1.419350958E1,-5.572331548E-1,1.803356223E-3,-6.918031722E-3,5.572790145E-1
1.420349458E1,-4.831647873E-1,1.070337463E-2,-6.459701806E-3,4.833264959E-1
1.421347858E1,-4.070055783E-1,5.418597721E-3,-3.910257947E-3,4.070604280E-1
1.422346358E1,-3.351676166E-1,1.537306234E-3,1.196374651E-4,3.351711635E-1
1.423344858E1,-2.701763213E-1,3.121083137E-3,3.096455010E-3,2.702120903E-1
1.424343258E1,-2.020318955E-1,3.640666138E-3,4.310590215E-3,2.021106688E-1
1.425341758E1,-1.253804564E-1,1.398266759E-3,2.439997625E-3,1.254119914E-1
1.426340158E1,-3.600530699E-2,-3.381574759E-3,-3.000574186E-3,3.628802316E-2
1.427338658E1,3.985659406E-2,-1.223587897E-3,-5.549369380E-3,4.025966664E-2
1.428337058E1,1.079821140E-1,2.903246321E-3,-3.069966333E-3,1.080647513E-1
1.429335558E1,1.786591262E-1,-3.766419599E-3,-1.397872111E-3,1.787042902E-1
1.430334058E1,2.496928126E-1,-3.498239443E-3,6.395069882E-3,2.497991898E-1
1.431332458E1,3.261028826E-1,-3.009476699E-3,3.442110727E-3,3.261349339E-1
1.432330958E1,4.098513126E-1,-9.568575770E-3,3.866884857E-3,4.099812299E-1
1.433329358E1,4.814946949E-1,-5.571790040E-3,-1.060374081E-3,4.815280994E-1
1.434327858E1,5.386461616E-1,-6.437301636E-5,-5.689213984E-3,5.386762095E-1
1.435326258E1,5.971252918E-1,8.909297176E-4,-3.611566965E-3,5.971368782E-1
1.436324758E1,6.662524343E-1,-9.940412827E-3,2.316629747E-3,6.663306122E-1
1.437323258E1,7.333135605E-1,-1.237721369E-2,4.264338408E-3,7.334304043E-1
1.438321658E1,7.932184339E-1,-9.033615701E-3,6.695005577E-3,7.932981237E-1
1.439320158E1,8.408136964E-1,-3.942670766E-3,3.507571993E-3,8.408302562E-1
1.440318558E1,8.842090964E-1,-4.351732321E-3,7.709076162E-4,8.842201412E-1
1.441317058E1,9.262441993E-1,6.594699807E-4,-3.714277875E-3,9.262518812E-1
1.442315458E1,9.714066386E-1,-6.136118434E-3,-1.334210858E-3,9.714269348E-1
1.443313958E1,1.013894558E0,-1.542251557E-2,1.939983456E-3,1.014013704E0
1.444312458E1,1.048998237E0,-1.722094789E-2,5.449230783E-3,1.049153733E0
1.445310858E1,1.050974607E0,3.187107388E-3,9.063748643E-3,1.051018523E0
1.446309358E1,1.083711982E0,-1.076093223E-2,7.153196726E-3,1.083789013E0
1.447307758E1,1.126726389E0,-7.299819961E-3,2.902681939E-3,1.126753775E0
1.448306258E1,1.133354425E0,-1.164476760E-2,-5.548859946E-3,1.133427829E0
1.449304658E1,1.136463881E0,-2.680220269E-2,-3.513637930E-3,1.136785316E0
1.450303158E1,1.131563187E0,-1.678205840E-2,-6.424840540E-4,1.131687808E0
1.451301658E1,1.104678154E0,6.782668643E-3,8.049465716E-3,1.104728303E0
1.452300058E1,1.110754371E0,-4.204735160E-3,9.787976742E-3,1.110805454E0
1.453298558E1,1.136734009E0,-2.659266256E-2,9.400129318E-3,1.137083875E0
1.454296958E1,1.116972327E0,-2.159177884E-2,1.362709096E-3,1.117181830E0
1.455295458E1,1.067302585E0,-9.226735681E-3,-4.204820842E-3,1.067350749E0
1.456293858E1,1.023535490E0,-5.865559448E-3,-4.273796454E-3,1.023561219E0
1.457292358E1,9.934960008E-1,-4.192295484E-3,5.997887347E-4,9.935050270E-1
1.458290858E1,9.748743773E-1,5.262931809E-4,7.418546360E-3,9.749027455E-1
1.459289258E1,9.516243339E-1,-1.388191339E-2,1.009913348E-2,9.517791618E-1
1.460287758E1,9.108220339E-1,-2.448315732E-2,9.806185961E-3,9.112037992E-1
1.461286158E1,8.358941078E-1,-7.806733251E-3,2.987642772E-3,8.359359010E-1
1.462284658E1,7.625170946E-1,7.849192247E-3,-3.271850990E-3,7.625645116E-1
1.463283058E1,7.170400620E-1,-5.675856024E-3,-5.110949278E-3,7.170807399E-1
1.464281558E1,6.891764998E-1,-1.705181599E-2,-3.549804678E-3,6.893965575E-1
1.465279958E1,6.280546188E-1,-1.414531842E-2,5.318504758E-3,6.282364052E-1
1.466278458E1,5.469227433E-1,-4.865267314E-3,7.993649691E-3,5.470027938E-1
1.467276958E1,4.665396214E-1,-7.201690227E-3,6.045369431E-3,4.666343634E-1
1.468275358E1,3.931897879E-1,-2.055930439E-3,2.846113872E-3,3.932054635E-1
1.469273858E1,3.285878599E-1,4.850187339E-3,-4.392230883E-3,3.286530049E-1
1.470272258E1,2.738910615E-1,-7.242161315E-3,-9.987798519E-3,2.741687776E-1
1.471270758E1,2.057645768E-1,-1.154339686E-2,-5.649799481E-3,2.061655435E-1
1.472269158E1,1.113890707E-1,2.603048924E-3,1.498923870E-3,1.114295639E-1
1.473267658E1,1.580050588E-2,9.066739120E-3,6.318824366E-3,1.928183823E-2
1.474266158E1,-4.716753960E-2,-1.164593268E-3,7.295938209E-3,4.774268304E-2
1.475264558E1,-1.090923399E-1,2.315449528E-4,2.149574226E-3,1.091137613E-1
1.476263058E1,-1.769084036E-1,2.403086517E-3,-2.418013290E-3,1.769412470E-1
1.477261458E1,-2.559261918E-1,2.070302144E-4,-5.196147598E-3,2.559790196E-1
1.478259958E1,-3.403356075E-1,5.034808535E-3,-5.627846345E-3,3.404193703E-1
1.479258358E1,-4.230869114E-1,1.366817206E-2,-7.222557906E-4,4.233082508E-1
1.480256767E1,-4.861676097E-1,1.178691536E-2,1.769664115E-3,4.863136928E-1
1.481255267E1,-5.333490968E-1,-4.587462172E-4,3.011373105E-3,5.333577953E-1
1.482253667E1,-5.928592682E-1,-1.193245873E-3,6.667261478E-4,5.928608439E-1
1.483252167E1,-6.703805327E-1,1.179281808E-2,-4.078800790E-3,6.704966561E-1
1.484250567E1,-7.457498312E-1,1.274037175E-2,-1.063390542E-2,7.459344527E-1
1.485249067E1,-7.955610156E-1,9.663341567E-3,-9.842338972E-3,7.956805775E-1
1.486247467E1,-8.387063742E-1,1.070463844E-2,-1.519427635E-3,8.387760607E-1
1.487245967E1,-8.762875199E-1,6.501618773E-3,6.161734927E-4,8.763118556E-1
1.488244467E1,-9.208325744E-1,3.383057192E-3,1.302469987E-3,9.208397100E-1
1.489242867E1,-9.761112332E-1,1.174090989E-2,-8.217031136E-4,9.761821878E-1
1.490241367E1,-1.026939273E0,2.122122981E-2,-2.548230346E-3,1.027161674E0
1.491239767E1,-1.052317381E0,1.294067316E-2,-7.629148662E-3,1.052424598E0
1.492238267E1,-1.061955333E0,1.134880353E-3,-6.591580808E-3,1.061976396E0
1.493236667E1,-1.076876998E0,5.109381396E-3,-2.626932692E-3,1.076892323E0
1.494235167E1,-1.104364276E0,1.730213128E-2,-6.337394007E-5,1.104499806E0
1.495233667E1,-1.124738336E0,1.745648682E-2,3.653938882E-3,1.124879729E0
1.496232067E1,-1.142048120E0,1.545032673E-2,-1.332830405E-3,1.142153404E0
1.497230567E1,-1.133673072E0,1.293530129E-2,-4.745581187E-3,1.133756798E0
1.498228967E1,-1.117439985E0,4.618782550E-3,-5.423089489E-3,1.117462690E0
1.499227467E1,-1.105045199E0,2.880008426E-3,-7.352485787E-3,1.105073412E0
1.500225867E1,-1.103333235E0,1.349323802E-2,-7.117328700E-3,1.103438694E0
1.501224367E1,-1.099345565E0,1.785924658E-2,-5.205392838E-3,1.099502942E0
1.502222867E1,-1.074612856E0,1.110999752E-2,2.236810047E-3,1.074672613E0
1.503221267E1,-1.039909720E0,5.057133734E-3,2.654747572E-3,1.039925405E0
1.504219767E1,-9.968781471E-1,5.201725289E-4,6.222231314E-4,9.968784770E-1
1.505218167E1,-9.617398381E-1,3.028599545E-3,-7.928452455E-3,9.617772866E-1
1.506216667E1,-9.256108999E-1,7.651314139E-3,-1.054367609E-2,9.257025709E-1
1.507215067E1,-8.899630308E-1,1.669112034E-2,-6.470220163E-3,8.901430522E-1
1.508213567E1,-8.409209251E-1,1.444421150E-2,-1.457884442E-3,8.410462312E-1
1.509212067E1,-7.774121761E-1,3.589218017E-3,4.845185671E-3,7.774355600E-1
1.510210467E1,-7.152912617E-1,-3.252709284E-3,4.873947706E-3,7.153152623E-1
1.511208967E1,-6.606397629E-1,4.763400648E-3,2.664791886E-3,6.606623097E-1
1.512207367E1,-6.040297151E-1,8.756011724E-3,-6.621650886E-3,6.041294652E-1
1.513205867E1,-5.422099829E-1,9.770933539E-3,-7.966940291E-3,5.423565329E-1
1.514204267E1,-4.724436998E-1,9.240964428E-3,-6.992223673E-3,4.725857976E-1
1.515202767E1,-3.971709013E-1,1.918368507E-3,-6.848799530E-4,3.971761247E-1
1.516201267E1,-3.216977119E-1,-8.217888884E-3,6.742143538E-3,3.218732795E-1
1.517199667E1,-2.496091425E-1,-4.598387051E-3,7.830045186E-3,2.497742557E-1
1.518198167E1,-1.902568787E-1,7.083036471E-3,2.295729704E-3,1.904025202E-1
1.519196567E1,-1.152151078E-1,8.989257738E-3,-3.116501030E-3,1.156072679E-1
1.520195067E1,-2.994921245E-2,5.755345337E-4,-4.394818097E-3,3.027541894E-2
1.521193467E1,5.388974398E-2,-3.209878225E-3,-2.494323300E-3,5.404284850E-2
1.522191967E1,1.249631122E-1,-6.617126521E-3,-3.483479377E-4,1.251386715E-1
1.523190467E1,1.936541796E-1,-4.517192021E-3,3.229254857E-3,1.937337719E-1
1.524188867E1,2.630859613E-1,-1.181316096E-3,5.525698885E-3,2.631466358E-1
1.525187367E1,3.368305564E-1,4.956457298E-3,5.027497187E-3,3.369045353E-1
1.526185767E1,4.095026255E-1,2.038698178E-3,-1.933637541E-4,4.095077459E-1
1.527184267E1,4.876821041E-1,-6.850396749E-3,2.642304171E-4,4.877302866E-1
1.528182667E1,5.537548661E-1,-8.057074621E-3,-1.566426596E-3,5.538156931E-1
1.529181167E1,6.094037890E-1,-6.303861272E-3,1.055153785E-3,6.094373061E-1
1.530179667E1,6.685521007E-1,-3.315794747E-3,3.512186231E-3,6.685695485E-1
1.531178067E1,7.296817899E-1,-2.448155079E-3,4.019263666E-3,7.296969662E-1
1.532176567E1,7.902692556E-1,-2.785044722E-3,4.089038819E-3,7.902847418E-1
1.533174967E1,8.458143473E-1,-7.275689859E-3,5.156914704E-3,8.458613595E-1
1.534173467E1,8.915602565E-1,-1.366221625E-2,-1.319893170E-3,8.916659067E-1
1.535171867E1,9.292032123E-1,-9.678453207E-3,-1.054403139E-3,9.292542138E-1
1.536170367E1,9.673934579E-1,-5.830185022E-3,-4.975360353E-4,9.674111540E-1
1.537168867E1,1.010601997E0,-8.360656910E-3,2.803809009E-3,1.010640470E0
1.538167267E1,1.047962070E0,-1.107255369E-2,6.447546184E-3,1.048040396E0
1.539165767E1,1.071516991E0,-1.129332930E-2,5.540473387E-3,1.071590826E0
1.540164167E1,1.087686896E0,-1.240147091E-2,2.178498777E-3,1.087759774E0
1.541162667E1,1.099295020E0,-1.351633482E-2,1.935539767E-4,1.099378129E0
1.542161067E1,1.113499045E0,-1.001347881E-2,-1.918598777E-3,1.113545722E0
1.543159567E1,1.126311541E0,-8.546059020E-3,-1.685850788E-3,1.126345224E0
1.544158067E1,1.134507418E0,-1.005660370E-2,5.432512145E-3,1.134564995E0
1.545156467E1,1.128358841E0,-1.221928932E-2,7.492888719E-3,1.128449879E0
1.546154967E1,1.110598207E0,-9.247466922E-3,7.405537181E-3,1.110661395E0
1.547153367E1,1.094980359E0,-1.119668968E-2,4.522434436E-3,1.095046942E0
1.548151867E1,1.080333471E0,-1.165874768E-2,2.024655696E-3,1.080398276E0
1.549150267E1,1.062847972E0,-1.111067832E-2,3.217034973E-4,1.062906093E0
1.550148767E1,1.036862969E0,-8.124475367E-3,-2.942532999E-3,1.036898974E0
1.551147267E1,1.003252983E0,-1.086935960E-2,3.008808941E-3,1.003316373E0
1.552145667E1,9.617617130E-1,-9.672268294E-3,5.205650814E-3,9.618244352E-1
1.553144167E1,9.135372639E-1,-9.012346156E-3,5.652135238E-3,9.135992018E-1
1.554142567E1,8.738223314E-1,-1.327606663E-2,5.414315034E-3,8.739399497E-1
1.555141067E1,8.308433890E-1,-1.231445838E-2,1.147371717E-3,8.309354364E-1
1.556139567E1,7.782694101E-1,-8.866996504E-3,-3.370681079E-3,7.783272190E-1
1.557137967E1,7.196252942E-1,-8.873324841E-3,-3.739704844E-3,7.196897146E-1
1.558136467E1,6.547645330E-1,-4.094282165E-3,-5.058236420E-3,6.547968713E-1
1.559134867E1,5.921466351E-1,-5.262132734E-3,2.526483033E-3,5.921754052E-1
1.560133367E1,5.285737514E-1,-9.343959391E-3,3.939556424E-3,5.286710134E-1
1.561131767E1,4.675915241E-1,-7.393424399E-3,5.516656209E-3,4.676825095E-1
1.562130267E1,3.995440304E-1,-6.360117812E-3,4.867909942E-3,3.996242984E-1
1.563128767E1,3.192160130E-1,-4.875445738E-4,2.054900397E-4,3.192164514E-1
1.564127167E1,2.430685163E-1,6.253900938E-4,-3.731727367E-3,2.430979648E-1
1.565125667E1,1.703813225E-1,-2.329735085E-3,-2.277719555E-3,1.704124723E-1
1.566124067E1,1.047389358E-1,-1.521465834E-3,7.704738528E-5,1.047500142E-1
1.567122567E1,2.761326917E-2,-1.700899098E-3,1.705926843E-3,2.771815070E-2
1.568120967E1,-4.834461585E-2,2.628069371E-3,4.924889654E-3,4.866583163E-2
1.569119467E1,-1.261920184E-1,-1.863415819E-3,2.191064414E-3,1.262247939E-1
1.570117967E1,-2.061257362E-1,1.570119709E-2,-2.422656398E-4,2.067230162E-1
1.571116367E1,-2.788784206E-1,9.618049487E-3,-6.617238745E-3,2.791226759E-1
1.572114867E1,-3.433466256E-1,-7.336965296E-3,-6.467302330E-3,3.434858983E-1
1.573113267E1,-4.067749679E-1,-3.393659135E-3,-2.158017131E-3,4.067948481E-1
1.574111767E1,-4.908584356E-1,1.342952903E-2,3.766983515E-3,4.910565611E-1
1.575110167E1,-5.635440350E-1,1.135231461E-2,3.634524532E-3,5.636700845E-1
1.576108667E1,-6.192182302E-1,4.660855979E-3,2.645959146E-3,6.192414241E-1
1.577107167E1,-6.808010340E-1,7.085906342E-3,-7.062130608E-4,6.808382750E-1
1.578105567E1,-7.342546582E-1,5.136739463E-3,-7.266111206E-3,7.343085765E-1
1.579104067E1,-7.843343019E-1,9.508198127E-5,-7.144253701E-3,7.843668444E-1
1.580102467E1,-8.465095162E-1,1.362447347E-2,-2.302094130E-3,8.466222812E-1
1.581100967E1,-9.031870365E-1,2.287313528E-2,-3.731907345E-4,9.034766973E-1
1.582099367E1,-9.389449954E-1,1.215391234E-2,3.358164104E-3,9.390296583E-1
1.583097867E1,-9.659751654E-1,1.366474666E-3,3.397616092E-4,9.659761916E-1
1.584096367E1,-1.001580000E0,6.098379381E-3,-3.997729160E-3,1.001606544E0
1.585094767E1,-1.046383619E0,1.765918545E-2,-5.751369521E-3,1.046548424E0
1.586093267E1,-1.073866606E0,1.395153254E-2,-7.505327463E-3,1.073983455E0
1.587091667E1,-1.093542576E0,1.163207553E-2,-4.811464343E-3,1.093615024E0
1.588090167E1,-1.102967858E0,1.000594907E-2,-4.387320951E-5,1.103013244E0
1.589088567E1,-1.107648015E0,5.650670733E-3,-8.077060338E-4,1.107662723E0
1.590087067E1,-1.117079139E0,5.567313638E-3,2.168118954E-4,1.117093033E0
1.591085567E1,-1.131169319E0,1.899657026E-2,-4.251706414E-3,1.131336809E0
1.592083967E1,-1.130853534E0,1.761944965E-2,-7.298895158E-3,1.131014338E0
1.593082467E1,-1.111821532E0,4.561974667E-3,-6.539564114E-3,1.111850123E0
1.594080867E1,-1.083880901E0,1.896150410E-3,-3.413811792E-3,1.083887936E0
1.595079367E1,-1.071844459E0,1.506287232E-2,1.597687369E-3,1.071951485E0
1.596077867E1,-1.061189175E0,1.419201866E-2,-2.870499156E-5,1.061284071E0
1.597076267E1,-1.033644557E0,1.166812889E-2,-3.874930553E-5,1.033710413E0
1.598074767E1,-9.967581630E-1,1.419733278E-2,-2.014815109E-3,9.968613039E-1
1.599073167E1,-9.556983113E-1,6.100243889E-3,-3.439264139E-3,9.557239684E-1
1.600071667E1,-9.070271850E-1,2.809375525E-3,-8.968252689E-3,9.070758714E-1
1.601070067E1,-8.635848761E-1,8.474655449E-3,-5.317414179E-3,8.636428271E-1
1.602068567E1,-8.263860941E-1,1.643511094E-2,-2.321890788E-3,8.265527694E-1
1.603067067E1,-7.716533542E-1,1.016981993E-2,4.209880717E-4,7.717204814E-1
1.604065467E1,-7.080280781E-1,7.571438327E-4,4.855151288E-3,7.080451293E-1
